2018-12-14 15:07:52,512 [main] INFO  o.a.tomcat.util.net.NioSelectorPool 180 - Using a shared selector for servlet write/read
2018-12-14 15:07:52,534 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 205 - Tomcat started on port(s): 8111 (http) with context path ''
2018-12-14 15:07:52,539 [main] INFO  com.cfygit.parent.ParentApplication 59 - Started ParentApplication in 5.929 seconds (JVM running for 7.28)
2018-12-14 15:09:53,314 [http-nio-8111-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 180 - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-12-14 15:09:53,315 [http-nio-8111-exec-1] INFO  o.s.web.servlet.DispatcherServlet 494 - FrameworkServlet 'dispatcherServlet': initialization started
2018-12-14 15:09:53,353 [http-nio-8111-exec-1] INFO  o.s.web.servlet.DispatcherServlet 513 - FrameworkServlet 'dispatcherServlet': initialization completed in 38 ms
2018-12-14 15:09:53,401 [http-nio-8111-exec-1] INFO  com.cfygit.parent.aop.ReqAspect 56 - 执行方法前:127.0.0.1
2018-12-14 15:09:53,406 [http-nio-8111-exec-1] INFO  com.cfygit.parent.controller.hello 20 - ffz
2018-12-14 15:09:53,528 [http-nio-8111-exec-1] INFO  c.alibaba.druid.pool.DruidDataSource 106 - {dataSource-1} inited
2018-12-14 15:09:54,000 [http-nio-8111-exec-1] INFO  c.cfygit.parent.service.helloService 31 - [{"creatTime":1544696672000,"id":5,"name":"5","updateTime":1544696675000},{"creatTime":1544696666000,"id":4,"name":"4","updateTime":1544696668000}]
2018-12-14 15:09:54,001 [http-nio-8111-exec-1] INFO  com.cfygit.parent.aop.ReqAspect 59 - 执行方法后:/h
2018-12-14 16:06:13,082 [main] INFO  com.cfygit.parent.ParentApplication 50 - Starting ParentApplication on ecitic-PC with PID 356556 (D:\wangyegithub\parent\target\classes started by ecitic in D:\wangyegithub\parent)
2018-12-14 16:06:13,090 [main] INFO  com.cfygit.parent.ParentApplication 652 - No active profile set, falling back to default profiles: default
2018-12-14 16:06:13,243 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext 589 - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7c24b813: startup date [Fri Dec 14 16:06:13 CST 2018]; root of context hierarchy
2018-12-14 16:06:14,454 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 328 - Bean 'com.alibaba.druid.spring.boot.autoconfigure.DruidSpringAopConfiguration' of type [com.alibaba.druid.spring.boot.autoconfigure.DruidSpringAopConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
